Company_Period,Label,Confidence,x_min,y_min,x_max,y_max
KOTAKBANK_1981-2070,Ascending Triangle,0.5300099190570949,2009-05-25,529.3,2009-07-28,737.0
KOTAKBANK_2071-2160,No Pattern Detected,0.0,,,,
KOTAKBANK_2161-2250,No Pattern Detected,0.0,,,,
KOTAKBANK_2251-2340,Triple Bottom Reversal,0.5477801449491051,2010-05-07,708.1,2010-06-09,791.8
KOTAKBANK_2341-2430,Symmetrical Triangle,0.6415004359810423,2010-09-01,435.0,2011-01-05,867.5
KOTAKBANK_2431-2520,No Pattern Detected,0.0,,,,
KOTAKBANK_2521-2610,No Pattern Detected,0.0,,,,
KOTAKBANK_2611-2700,Inverse Head and Shoulders,0.7634742687999089,2011-12-20,418.1,2012-01-04,477.8
KOTAKBANK_2701-2790,No Pattern Detected,0.0,,,,
KOTAKBANK_2791-2880,No Pattern Detected,0.0,,,,
KOTAKBANK_2881-2970,No Pattern Detected,0.0,,,,
KOTAKBANK_2971-3060,Double Top,0.06769125953927682,2013-05-30,758.7,2013-06-06,807.35
KOTAKBANK_3061-3150,No Pattern Detected,0.0,,,,
KOTAKBANK_3151-3240,Triple Bottom Reversal,0.4814913719827224,2014-02-03,630.5,2014-02-20,688.4
KOTAKBANK_3241-3330,Ascending Triangle,0.6530497030661163,2014-06-18,847.2,2014-08-14,979.6
KOTAKBANK_3331-3420,Symmetrical Triangle,0.2208134356410077,2014-12-15,1232.0,2015-01-01,1315.5
KOTAKBANK_3421-3510,No Pattern Detected,0.0,,,,
KOTAKBANK_3511-3600,No Pattern Detected,0.0,,,,
KOTAKBANK_3601-3690,Head and Shoulders,0.9,2015-12-28,698.4,2016-01-05,729.85
KOTAKBANK_3691-3780,Inverse Head and Shoulders,0.6719611312342393,2016-02-19,585.75,2016-03-14,670.0
KOTAKBANK_3781-3870,No Pattern Detected,0.0,,,,
KOTAKBANK_3871-3960,Triple Bottom Reversal,0.7832074530773434,2016-12-26,692.5,2017-01-09,724.25
KOTAKBANK_3961-4050,No Pattern Detected,0.0,,,,
KOTAKBANK_4051-4140,No Pattern Detected,0.0,,,,
KOTAKBANK_4141-4230,Triple Bottom Reversal,0.3449372819801094,2017-12-06,992.5,2018-01-03,1038.0
KOTAKBANK_4231-4320,Double Top,0.6876500250527596,2018-07-09,1366.2,2018-07-16,1417.0
KOTAKBANK_4321-4410,Ascending Triangle,0.553699740781767,2018-08-29,1002.2,2019-01-02,1345.95
KOTAKBANK_4411-4500,Triple Bottom Reversal,0.34830867996641407,2019-01-16,1198.0,2019-02-28,1315.0
KOTAKBANK_4501-4590,No Pattern Detected,0.0,,,,
KOTAKBANK_4591-4680,Descending Triangle,0.5098927271098206,2019-12-12,1576.0,2020-02-05,1734.8
KOTAKBANK_4681-4770,Double Bottom,0.14212358243171846,2020-04-21,1108.2,2020-05-18,1380.0
KOTAKBANK_4771-4860,No Pattern Detected,0.0,,,,
KOTAKBANK_4861-4950,No Pattern Detected,0.0,,,,
MM_1-90,Head and Shoulders,0.9,2000-02-08,490.2,2000-02-22,664.0
MM_91-180,Ascending Triangle,0.26606827357680635,2000-05-31,159.0,2000-09-20,256.75
MM_181-270,No Pattern Detected,0.0,,,,
MM_271-360,Head and Shoulders,0.9,2001-02-15,149.1,2001-03-01,189.5
MM_361-450,No Pattern Detected,0.0,,,,
MM_451-540,Ascending Triangle,0.5386862476074329,2002-02-06,114.1,2002-02-27,133.55
MM_541-630,Double Bottom,0.626690856871771,2002-05-31,87.5,2002-06-04,94.6
MM_631-720,Triple Bottom Reversal,0.5570270608532824,2002-10-01,78.5,2002-10-25,87.5
MM_721-810,No Pattern Detected,0.0,,,,
MM_811-900,Symmetrical Triangle,0.6916886406236142,2003-07-04,145.0,2003-08-06,205.4
MM_901-990,Inverse Head and Shoulders,0.9,2003-08-28,186.55,2003-09-09,214.6
MM_991-1080,Triple Bottom Reversal,0.3000656946311182,2003-12-30,356.8,2004-01-22,447.4
MM_1081-1170,No Pattern Detected,0.0,,,,
MM_1171-1260,Triple Bottom Reversal,0.6701874315169911,2004-10-12,415.65,2004-10-25,450.0
MM_1261-1350,No Pattern Detected,0.0,,,,
MM_1351-1440,Head and Shoulders,0.9,2005-08-22,662.75,2005-08-31,739.9
MM_1441-1530,Triple Bottom Reversal,0.6418892693572089,2005-10-24,351.0,2005-11-02,372.65
MM_1531-1620,Head and Shoulders,0.9,2006-05-05,626.35,2006-05-17,723.85
MM_1621-1710,No Pattern Detected,0.0,,,,
MM_1711-1800,Descending Triangle,0.2397212348277128,2007-01-02,700.0,2007-03-05,1001.0
MM_1801-1890,No Pattern Detected,0.0,,,,
MM_1891-1980,No Pattern Detected,0.0,,,,
MM_1981-2070,Head and Shoulders,0.9,2007-12-26,790.55,2008-01-08,873.9
MM_2071-2160,No Pattern Detected,0.0,,,,
MM_2161-2250,No Pattern Detected,0.0,,,,
MM_2251-2340,Ascending Triangle,0.7389237282935509,2009-04-15,413.0,2009-05-18,666.6
MM_2341-2430,Ascending Triangle,0.45573892771160046,2009-07-24,734.0,2009-09-22,943.95
MM_2431-2520,No Pattern Detected,0.0,,,,
MM_2521-2610,No Pattern Detected,0.0,,,,
MM_2611-2700,No Pattern Detected,0.0,,,,
MM_2701-2790,Descending Triangle,0.3809258456041819,2010-11-11,585.0,2011-03-03,826.7
MM_2791-2880,No Pattern Detected,0.0,,,,
MM_2881-2970,No Pattern Detected,0.0,,,,
MM_2971-3060,No Pattern Detected,0.0,,,,
MM_3061-3150,No Pattern Detected,0.0,,,,
MM_3151-3240,Ascending Triangle,0.18272458595884594,2012-11-22,913.9,2012-12-20,976.0
MM_3241-3330,No Pattern Detected,0.0,,,,
MM_3331-3420,Descending Triangle,0.22158468007018653,2013-05-20,740.15,2013-09-10,1026.0
MM_3421-3510,Double Top,0.6513528574752262,2013-12-20,929.5,2013-12-27,979.1
MM_3511-3600,Triple Bottom Reversal,0.7396190768327715,2014-02-04,846.6,2014-02-12,903.0
MM_3601-3690,No Pattern Detected,0.0,,,,
MM_3691-3780,No Pattern Detected,0.0,,,,
MM_3781-3870,Triple Bottom Reversal,0.28750907019238725,2015-04-30,1137.7,2015-05-12,1210.0
MM_3871-3960,Ascending Triangle,0.4866822905350791,2015-07-23,1092.15,2015-11-19,1442.05
MM_3961-4050,Symmetrical Triangle,0.40154924807247805,2015-11-23,1091.25,2016-04-01,1381.5
MM_4051-4140,Ascending Triangle,0.4678094026633435,2016-07-04,1411.0,2016-08-11,1508.95
MM_4141-4230,No Pattern Detected,0.0,,,,
MM_4231-4320,Triple Bottom Reversal,0.5208637405924228,2017-01-12,1177.35,2017-01-23,1235.15
MM_4321-4410,Double Top,0.7501316131176664,2017-06-09,1343.0,2017-08-01,1458.95
MM_4411-4500,No Pattern Detected,0.0,,,,
MM_4501-4590,Triple Bottom Reversal,0.45010674234749976,2018-02-28,702.45,2018-03-14,743.0
MM_4591-4680,No Pattern Detected,0.0,,,,
MM_4681-4770,Double Top,0.49666421818611906,2018-12-20,772.0,2018-12-31,814.0
MM_4771-4860,No Pattern Detected,0.0,,,,
MM_4861-4950,No Pattern Detected,0.0,,,,
MM_4951-5040,Double Top,0.7928158781530342,2020-01-29,528.95,2020-02-05,589.85
MM_5041-5130,Triple Bottom Reversal,0.5351010335047677,2020-04-21,320.6,2020-05-04,368.0
MM_5131-5220,No Pattern Detected,0.0,,,,
RELIANCE_1-90,Ascending Triangle,0.7762080142870396,2000-02-04,197.15,2000-05-15,380.0
RELIANCE_91-180,Ascending Triangle,0.6509170799372977,2000-07-11,320.2,2000-09-20,389.8
RELIANCE_181-270,Triple Bottom Reversal,0.6414992073369616,2000-10-30,294.3,2000-11-22,322.7
RELIANCE_271-360,Ascending Triangle,0.5025400898474616,2001-02-15,290.0,2001-06-08,451.0
RELIANCE_361-450,No Pattern Detected,0.0,,,,
RELIANCE_451-540,No Pattern Detected,0.0,,,,
RELIANCE_541-630,Descending Triangle,0.7350452053214163,2002-03-01,248.6,2002-07-08,340.0
RELIANCE_631-720,No Pattern Detected,0.0,,,,
RELIANCE_721-810,No Pattern Detected,0.0,,,,
RELIANCE_811-900,Triple Bottom Reversal,0.5603087261672783,2003-05-08,257.15,2003-05-23,275.2
RELIANCE_901-990,Ascending Triangle,0.6964399165235986,2003-11-03,446.2,2003-12-11,512.0
RELIANCE_991-1080,No Pattern Detected,0.0,,,,
RELIANCE_1081-1170,No Pattern Detected,0.0,,,,
RELIANCE_1171-1260,No Pattern Detected,0.0,,,,
RELIANCE_1261-1350,Descending Triangle,0.6141892751992569,2005-03-08,512.0,2005-05-17,600.8
RELIANCE_1351-1440,Triple Bottom Reversal,0.8167404660717232,2005-05-30,524.4,2005-06-07,566.1
RELIANCE_1441-1530,Head and Shoulders,0.9,2005-12-29,863.1,2006-01-17,937.0
RELIANCE_1531-1620,Head and Shoulders,0.9,2006-05-08,976.0,2006-05-17,1184.4
RELIANCE_1621-1710,Symmetrical Triangle,0.5945763057824572,2006-09-15,1105.05,2006-10-20,1221.8
RELIANCE_1711-1800,No Pattern Detected,0.0,,,,
RELIANCE_1801-1890,Symmetrical Triangle,0.318949194272623,2007-05-22,1647.1,2007-07-13,1800.0
RELIANCE_1891-1980,Symmetrical Triangle,0.38858023762105715,2007-10-29,2577.0,2007-11-20,2928.0
RELIANCE_1981-2070,Double Top,0.030620769899177752,2008-01-08,3000.0,2008-01-14,3240.0
RELIANCE_2071-2160,No Pattern Detected,0.0,,,,
RELIANCE_2161-2250,No Pattern Detected,0.0,,,,
RELIANCE_2251-2340,Triple Bottom Reversal,0.5940049667957389,2009-01-21,1107.1,2009-03-09,1414.1
RELIANCE_2341-2430,Double Bottom,0.35699612161998934,2009-07-30,1871.0,2009-08-19,2125.0
RELIANCE_2431-2520,No Pattern Detected,0.0,,,,
RELIANCE_2521-2610,No Pattern Detected,0.0,,,,
RELIANCE_2611-2700,Triple Bottom Reversal,0.6432085267982492,2010-08-31,915.0,2010-09-09,969.7
RELIANCE_2701-2790,No Pattern Detected,0.0,,,,
RELIANCE_2791-2880,Head and Shoulders,0.6653822952357248,2011-03-31,996.6,2011-04-21,1065.9
RELIANCE_2881-2970,No Pattern Detected,0.0,,,,
RELIANCE_2971-3060,No Pattern Detected,0.0,,,,
RELIANCE_3061-3150,Triple Bottom Reversal,0.5596540903887897,2012-05-23,678.05,2012-06-01,729.05
RELIANCE_3151-3240,Cup and Handle,0.5968569939322624,2012-11-22,761.4,2012-12-20,849.7
RELIANCE_3241-3330,No Pattern Detected,0.0,,,,
RELIANCE_3331-3420,No Pattern Detected,0.0,,,,
RELIANCE_3421-3510,No Pattern Detected,0.0,,,,
RELIANCE_3511-3600,Triple Bottom Reversal,0.45492594206140957,2014-02-20,793.1,2014-03-05,818.0
RELIANCE_3601-3690,Descending Triangle,0.7431758425870598,2014-06-09,917.3,2014-10-16,1132.7
RELIANCE_3691-3780,No Pattern Detected,0.0,,,,
RELIANCE_3781-3870,Triple Bottom Reversal,0.5060260965208067,2015-03-30,796.45,2015-04-29,944.3
RELIANCE_3871-3960,No Pattern Detected,0.0,,,,
RELIANCE_3961-4050,Ascending Triangle,0.6364184463757061,2016-01-11,888.1,2016-04-01,1089.75
RELIANCE_4051-4140,No Pattern Detected,0.0,,,,
RELIANCE_4141-4230,No Pattern Detected,0.0,,,,
RELIANCE_4231-4320,No Pattern Detected,0.0,,,,
RELIANCE_4321-4410,Head and Shoulders,0.6120572063880376,2017-07-31,1530.0,2017-09-06,1664.9
RELIANCE_4411-4500,Triple Bottom Reversal,0.37961539665916316,2017-09-29,779.1,2017-10-11,858.4
RELIANCE_4501-4590,No Pattern Detected,0.0,,,,
RELIANCE_4591-4680,Double Top,0.4167763893536314,2018-09-14,1183.5,2018-09-28,1275.6
RELIANCE_4681-4770,No Pattern Detected,0.0,,,,
RELIANCE_4771-4860,Double Top,0.16191398156284026,2019-04-24,1362.6,2019-05-03,1417.5
RELIANCE_4861-4950,Triple Bottom Reversal,0.5074190231984685,2019-09-05,1172.65,2019-09-19,1240.45
RELIANCE_4951-5040,Head and Shoulders,0.36088644750960797,2019-12-13,1498.0,2020-01-17,1617.55
RELIANCE_5041-5130,Ascending Triangle,0.6550744446625534,2020-07-28,2000.25,2020-08-14,2196.0
RELIANCE_5131-5220,No Pattern Detected,0.0,,,,
ULTRACEMCO_1-90,No Pattern Detected,0.0,,,,
ULTRACEMCO_91-180,Double Top,0.1621785451457744,2005-02-28,354.0,2005-03-11,393.0
ULTRACEMCO_181-270,Triple Bottom Reversal,0.5851442404067269,2005-06-06,295.4,2005-06-17,350.0
ULTRACEMCO_271-360,Triple Bottom Reversal,0.8163465179211045,2005-12-08,344.95,2006-01-02,460.0
ULTRACEMCO_361-450,Descending Triangle,0.4458627378399789,2006-04-24,495.0,2006-06-09,900.0
ULTRACEMCO_451-540,Triple Bottom Reversal,0.4802182509350033,2006-06-26,600.0,2006-07-24,760.0
ULTRACEMCO_541-630,Head and Shoulders,0.9,2007-01-05,985.0,2007-02-07,1250.0
ULTRACEMCO_631-720,Inverse Head and Shoulders,0.9,2007-03-29,662.0,2007-04-12,781.0
ULTRACEMCO_721-810,Double Top,0.3465847920155954,2007-10-17,955.05,2007-10-29,1150.0
ULTRACEMCO_811-900,Head and Shoulders,0.18302988003584722,2007-12-03,960.0,2007-12-31,1101.8
ULTRACEMCO_901-990,No Pattern Detected,0.0,,,,
ULTRACEMCO_991-1080,No Pattern Detected,0.0,,,,
ULTRACEMCO_1081-1170,Ascending Triangle,0.32884312609781996,2009-04-15,530.0,2009-05-12,605.95
ULTRACEMCO_1171-1260,No Pattern Detected,0.0,,,,
ULTRACEMCO_1261-1350,No Pattern Detected,0.0,,,,
ULTRACEMCO_1351-1440,No Pattern Detected,0.0,,,,
ULTRACEMCO_1441-1530,Triple Bottom Reversal,0.7197835041063861,2010-07-19,821.0,2010-08-02,880.0
ULTRACEMCO_1531-1620,Head and Shoulders,0.9,2010-11-25,1105.0,2010-12-01,1175.0
ULTRACEMCO_1621-1710,Descending Triangle,0.7015259643956808,2011-03-31,914.0,2011-07-06,1147.5
ULTRACEMCO_1711-1800,Triple Bottom Reversal,0.36073738160180124,2011-07-21,948.25,2011-08-18,1048.0
ULTRACEMCO_1801-1890,Ascending Triangle,0.6896074440538507,2012-02-22,1375.05,2012-03-27,1544.7
ULTRACEMCO_1891-1980,Triple Bottom Reversal,0.757117089662577,2012-05-11,1352.1,2012-05-29,1458.3
ULTRACEMCO_1981-2070,No Pattern Detected,0.0,,,,
ULTRACEMCO_2071-2160,No Pattern Detected,0.0,,,,
ULTRACEMCO_2161-2250,No Pattern Detected,0.0,,,,
ULTRACEMCO_2251-2340,No Pattern Detected,0.0,,,,
ULTRACEMCO_2341-2430,Triple Bottom Reversal,0.6572449240083394,2014-01-30,1650.3,2014-02-14,1750.25
ULTRACEMCO_2431-2520,No Pattern Detected,0.0,,,,
ULTRACEMCO_2521-2610,No Pattern Detected,0.0,,,,
ULTRACEMCO_2611-2700,No Pattern Detected,0.0,,,,
ULTRACEMCO_2701-2790,No Pattern Detected,0.0,,,,
ULTRACEMCO_2791-2880,Triple Bottom Reversal,0.7746199743424281,2016-01-15,2579.0,2016-02-11,2875.6
ULTRACEMCO_2881-2970,Triple Bottom Reversal,0.7518351075552298,2016-05-06,3062.05,2016-05-23,3269.5
ULTRACEMCO_2971-3060,Head and Shoulders,0.9,2016-10-05,3905.55,2016-10-19,4074.7
ULTRACEMCO_3061-3150,Symmetrical Triangle,0.7069443789654265,2017-03-16,3912.2,2017-05-02,4275.0
ULTRACEMCO_3151-3240,No Pattern Detected,0.0,,,,
ULTRACEMCO_3241-3330,Triple Bottom Reversal,0.5937343620553021,2017-09-29,3845.0,2017-10-12,3993.35
ULTRACEMCO_3331-3420,Symmetrical Triangle,0.7169289164455555,2018-01-18,3631.75,2018-05-31,4557.75
ULTRACEMCO_3421-3510,No Pattern Detected,0.0,,,,
ULTRACEMCO_3511-3600,Symmetrical Triangle,0.5913622426536035,2018-11-19,3332.45,2019-02-20,4173.75
ULTRACEMCO_3601-3690,Ascending Triangle,0.5143877747501626,2019-04-25,4289.05,2019-07-05,4904.95
ULTRACEMCO_3691-3780,No Pattern Detected,0.0,,,,
ULTRACEMCO_3781-3870,Double Top,0.7890909452505817,2020-01-27,4194.7,2020-02-18,4754.1
ULTRACEMCO_3871-3960,Ascending Triangle,0.489361140534173,2020-06-23,3735.0,2020-08-10,4287.35
ULTRACEMCO_3961-4050,Triple Bottom Reversal,0.5524260156003299,2020-09-11,3753.9,2020-09-24,4023.4
ULTRACEMCO_4051-4140,No Pattern Detected,0.0,,,,
VEDL_1-90,Descending Triangle,0.7857924722942441,2000-01-20,48.8,2000-05-15,117.0
VEDL_91-180,No Pattern Detected,0.0,,,,
VEDL_181-270,Inverse Head and Shoulders,0.9,2000-10-17,37.1,2000-10-31,41.2
VEDL_271-360,No Pattern Detected,0.0,,,,
VEDL_361-450,Descending Triangle,0.4151305609284334,2001-06-14,41.8,2001-10-18,63.1
VEDL_451-540,No Pattern Detected,0.0,,,,
VEDL_541-630,Triple Bottom Reversal,0.4673068195669348,2002-03-13,46.0,2002-04-03,53.9
VEDL_631-720,Descending Triangle,0.7644986050091396,2002-07-10,57.25,2002-11-20,109.3
VEDL_721-810,Head and Shoulders,0.5718745018945431,2003-01-21,60.75,2003-03-03,78.9
VEDL_811-900,No Pattern Detected,0.0,,,,
VEDL_901-990,Triple Bottom Reversal,0.7696873972289534,2003-08-25,204.0,2003-09-03,254.6
VEDL_991-1080,Double Top,0.4660493669375002,2004-02-16,575.0,2004-03-03,725.0
VEDL_1081-1170,No Pattern Detected,0.0,,,,
VEDL_1171-1260,Symmetrical Triangle,0.666944941384761,2004-12-14,833.9,2005-01-06,1059.85
VEDL_1261-1350,No Pattern Detected,0.0,,,,
VEDL_1351-1440,Symmetrical Triangle,0.3138059219658642,2005-08-05,667.3,2005-09-23,1086.8
VEDL_1441-1530,No Pattern Detected,0.0,,,,
VEDL_1531-1620,Double Top,0.6738518188474989,2006-05-10,1203.0,2006-05-17,1580.0
VEDL_1621-1710,Triple Bottom Reversal,0.6683477959641662,2006-07-25,888.7,2006-08-07,985.0
VEDL_1711-1800,No Pattern Detected,0.0,,,,
VEDL_1801-1890,Triple Bottom Reversal,0.5265845748191238,2007-04-12,1618.3,2007-06-06,1850.0
VEDL_1891-1980,Symmetrical Triangle,0.37834479580286157,2007-10-16,2600.0,2007-11-21,3940.0
VEDL_1981-2070,Double Top,0.4556853858438193,2007-12-24,3650.0,2008-01-01,3969.0
VEDL_2071-2160,Head and Shoulders,0.9,2008-05-16,3313.3,2008-06-12,4349.0
VEDL_2161-2250,No Pattern Detected,0.0,,,,
VEDL_2251-2340,Triple Bottom Reversal,0.6653272152888199,2009-01-23,66.15,2009-03-09,103.2
VEDL_2341-2430,Triple Bottom Reversal,0.7631645157458126,2009-05-28,150.0,2009-07-06,225.9
VEDL_2431-2520,No Pattern Detected,0.0,,,,
VEDL_2521-2610,No Pattern Detected,0.0,,,,
VEDL_2611-2700,Cup and Handle,0.1,2010-09-14,317.5,2010-10-25,383.65
VEDL_2701-2790,No Pattern Detected,0.0,,,,
VEDL_2791-2880,No Pattern Detected,0.0,,,,
VEDL_2881-2970,Head and Shoulders,0.9,2011-07-22,256.5,2011-08-03,293.8
VEDL_2971-3060,Head and Shoulders,0.9,2012-02-13,230.8,2012-02-21,270.0
VEDL_3061-3150,Symmetrical Triangle,0.220201785692236,2012-04-19,172.2,2012-08-09,207.95
VEDL_3151-3240,Triple Bottom Reversal,0.6926276454010869,2012-09-13,145.0,2012-11-23,187.7
VEDL_3241-3330,No Pattern Detected,0.0,,,,
VEDL_3331-3420,Triple Bottom Reversal,0.7151285535452354,2013-08-02,121.2,2013-08-19,141.0
VEDL_3421-3510,No Pattern Detected,0.0,,,,
VEDL_3511-3600,Triple Bottom Reversal,0.843615009987758,2014-03-14,168.85,2014-03-25,179.7
VEDL_3601-3690,Descending Triangle,0.6087114024495418,2014-06-05,218.9,2014-10-17,318.3
VEDL_3691-3780,Ascending Triangle,0.4110529016551904,2014-10-22,185.85,2015-02-28,263.9
VEDL_3781-3870,Head and Shoulders,0.9,2015-05-05,206.4,2015-05-20,233.4
VEDL_3871-3960,Descending Triangle,0.6475421493290517,2015-07-13,76.7,2015-11-20,148.85
VEDL_3961-4050,Symmetrical Triangle,0.34094311564283886,2015-11-27,58.15,2016-04-04,98.2
VEDL_4051-4140,Ascending Triangle,0.2020574360532332,2016-07-14,153.7,2016-08-12,175.5
VEDL_4141-4230,No Pattern Detected,0.0,,,,
VEDL_4231-4320,Head and Shoulders,0.9,2017-03-24,260.35,2017-04-10,278.1
VEDL_4321-4410,Triple Bottom Reversal,0.7374357871429381,2017-06-02,226.5,2017-06-22,248.9
VEDL_4411-4500,Cup and Handle,0.1,2017-12-06,277.65,2018-01-24,349.95
VEDL_4501-4590,No Pattern Detected,0.0,,,,
VEDL_4591-4680,No Pattern Detected,0.0,,,,
VEDL_4681-4770,No Pattern Detected,0.0,,,,
VEDL_4771-4860,No Pattern Detected,0.0,,,,
VEDL_4861-4950,No Pattern Detected,0.0,,,,
VEDL_4951-5040,Head and Shoulders,0.9,2020-01-02,150.05,2020-01-24,166.1
VEDL_5041-5130,Triple Bottom Reversal,0.7428677271555745,2020-04-28,75.8,2020-05-08,91.0
VEDL_5131-5220,Symmetrical Triangle,0.45975261223778363,2020-09-29,91.2,2020-12-23,153.5
WIPRO_1-90,Symmetrical Triangle,0.40258457218471844,2000-02-21,2135.85,2000-05-15,10350.0
WIPRO_91-180,No Pattern Detected,0.0,,,,
WIPRO_181-270,No Pattern Detected,0.0,,,,
WIPRO_271-360,No Pattern Detected,0.0,,,,
WIPRO_361-450,No Pattern Detected,0.0,,,,
WIPRO_451-540,Triple Bottom Reversal,0.028760131312194296,2001-11-05,1010.1,2001-11-13,1160.0
WIPRO_541-630,Double Top,0.812921486287414,2002-04-10,1651.15,2002-04-18,1874.9
WIPRO_631-720,Ascending Triangle,0.4713197439759066,2002-09-09,1223.1,2002-11-18,1614.4
WIPRO_721-810,Symmetrical Triangle,0.3290144420427598,2002-12-02,1295.0,2003-03-28,1761.0
WIPRO_811-900,No Pattern Detected,0.0,,,,
WIPRO_901-990,Ascending Triangle,0.6835181948974209,2003-11-04,1375.0,2003-12-11,1645.0
WIPRO_991-1080,No Pattern Detected,0.0,,,,
WIPRO_1081-1170,No Pattern Detected,0.0,,,,
WIPRO_1171-1260,No Pattern Detected,0.0,,,,
WIPRO_1261-1350,No Pattern Detected,0.0,,,,
WIPRO_1351-1440,No Pattern Detected,0.0,,,,
WIPRO_1441-1530,Triple Bottom Reversal,0.6067917508317079,2005-10-19,355.0,2005-11-01,392.0
WIPRO_1531-1620,Double Top,0.593991085735422,2006-04-26,461.0,2006-05-11,562.95
WIPRO_1621-1710,Triple Bottom Reversal,0.5517223907355738,2006-07-07,444.1,2006-07-21,519.0
WIPRO_1711-1800,No Pattern Detected,0.0,,,,
WIPRO_1801-1890,No Pattern Detected,0.0,,,,
WIPRO_1891-1980,No Pattern Detected,0.0,,,,
WIPRO_1981-2070,No Pattern Detected,0.0,,,,
WIPRO_2071-2160,No Pattern Detected,0.0,,,,
WIPRO_2161-2250,No Pattern Detected,0.0,,,,
WIPRO_2251-2340,Triple Bottom Reversal,0.7680635389775984,2009-02-24,196.5,2009-03-09,220.0
WIPRO_2341-2430,Ascending Triangle,0.51024605970226,2009-08-27,538.1,2009-09-22,579.5
WIPRO_2431-2520,No Pattern Detected,0.0,,,,
WIPRO_2521-2610,Double Top,0.33059758615980916,2010-04-05,695.8,2010-04-15,734.4
WIPRO_2611-2700,Ascending Triangle,0.3423043359014626,2010-10-04,444.15,2010-10-22,500.0
WIPRO_2701-2790,No Pattern Detected,0.0,,,,
WIPRO_2791-2880,No Pattern Detected,0.0,,,,
WIPRO_2881-2970,Ascending Triangle,0.7035223757475757,2011-07-15,310.5,2011-11-24,417.0
WIPRO_2971-3060,Ascending Triangle,0.4097601513967175,2012-02-10,416.25,2012-04-02,453.0
WIPRO_3061-3150,Descending Triangle,0.1668666018062998,2012-04-03,325.3,2012-08-08,451.7
WIPRO_3151-3240,No Pattern Detected,0.0,,,,
WIPRO_3241-3330,Symmetrical Triangle,0.19580285770736425,2013-03-07,327.2,2013-05-03,463.0
WIPRO_3331-3420,Triple Bottom Reversal,0.36375232431770294,2013-06-03,319.9,2013-06-14,347.0
WIPRO_3421-3510,Ascending Triangle,0.3547352527017623,2013-12-31,531.6,2014-01-20,577.7
WIPRO_3511-3600,No Pattern Detected,0.0,,,,
WIPRO_3601-3690,Ascending Triangle,0.4625805471197166,2014-09-03,556.0,2014-10-16,621.9
WIPRO_3691-3780,Triple Bottom Reversal,0.5923212975067604,2015-01-01,538.35,2015-01-14,569.5
WIPRO_3781-3870,No Pattern Detected,0.0,,,,
WIPRO_3871-3960,Double Top,0.6403363019440815,2015-10-05,585.0,2015-10-09,610.0
WIPRO_3961-4050,Triple Bottom Reversal,0.6546000942926865,2016-03-04,528.4,2016-03-15,545.65
WIPRO_4051-4140,No Pattern Detected,0.0,,,,
WIPRO_4141-4230,No Pattern Detected,0.0,,,,
WIPRO_4231-4320,No Pattern Detected,0.0,,,,
WIPRO_4321-4410,No Pattern Detected,0.0,,,,
WIPRO_4411-4500,Triple Bottom Reversal,0.41472934638099807,2017-10-04,280.0,2017-12-13,308.75
WIPRO_4501-4590,Descending Triangle,0.3508720535764177,2018-01-24,253.5,2018-06-06,323.4
WIPRO_4591-4680,No Pattern Detected,0.0,,,,
WIPRO_4681-4770,Triple Bottom Reversal,0.40597268839490486,2018-11-22,302.65,2019-01-14,343.95
WIPRO_4771-4860,Descending Triangle,0.38059769330041626,2019-03-01,253.4,2019-07-11,378.35
WIPRO_4861-4950,No Pattern Detected,0.0,,,,
WIPRO_4951-5040,Head and Shoulders,0.9,2020-01-07,246.6,2020-01-17,258.35
WIPRO_5041-5130,Ascending Triangle,0.5796693705719255,2020-07-30,274.55,2020-08-14,290.8
WIPRO_5131-5220,Ascending Triangle,0.6910285555722445,2020-10-12,331.05,2020-12-22,381.7
TITAN_1-90,Descending Triangle,0.6738936167940256,2000-01-20,58.0,2000-05-15,144.9
TITAN_91-180,Double Top,0.03784033761530927,2000-06-23,64.65,2000-07-18,73.5
TITAN_181-270,Triple Bottom Reversal,0.30366617036792837,2000-10-13,48.0,2000-11-24,59.9
TITAN_271-360,Triple Bottom Reversal,0.138300876376557,2001-04-16,38.65,2001-05-15,46.9
TITAN_361-450,Descending Triangle,0.7234206184799732,2001-06-11,27.0,2001-10-17,53.1
